RegionName,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30
New Jersey,295947.3535985087,296167.9681940701,296388.58278963144,296609.19738519285,296829.81198075425,297050.4265763156,297271.04117187695,297491.65576743835,297712.27036299976,297932.8849585611,298153.4995541225,298374.11414968385,298594.72874524526,298815.3433408066,299035.957936368,299256.57253192936,299477.18712749076,299697.8017230521,299918.4163186135,300139.03091417486,300359.64550973626,300580.26010529767,300800.874700859,301021.48929642036,301242.10389198177,301462.71848754317,301683.3330831045,301903.9476786659,302124.56227422727,302345.1768697887,302565.79146535,302786.4060609114,303007.02065647277,303227.6352520342,303448.2498475955,303668.8644431569,303889.4790387183,304110.0936342797,304330.7082298411,304551.3228254024,304771.93742096383,304992.5520165252,305213.1666120866,305433.78120764793,305654.39580320934,305875.0103987707,306095.6249943321,306316.23958989343,306536.85418545484,306757.4687810162,306978.0833765776,307198.697972139,307419.31256770034,307639.9271632617,307860.5417588231,308081.1563543845,308301.77094994584,308522.38554550725,308743.0001410686,308963.61473663,309184.22933219135,309404.84392775275,309625.4585233141,309846.0731188755,310066.68771443685,310287.30230999825,310507.9169055596,310728.531501121,310949.1460966824,311169.76069224376,311390.3752878051,311610.9898833665,311831.6044789279,312052.21907448926,312272.83367005066,312493.448265612,312714.0628611734,312934.67745673476,313155.29205229616,313375.9066478575,313596.5212434189,313817.13583898026,314037.75043454167,314258.365030103,314478.9796256644,314699.5942212258,314920.20881678717,315140.8234123486,315361.4380079099,315582.0526034713,315802.6671990327,316023.2817945941,316243.8963901554,316464.5109857168,316685.1255812782,316905.7401768396,317126.3547724009,317346.96936796233,317567.58396352374,317788.1985590851,318008.8131546464,318229.42775020783,318450.04234576924,318670.6569413306,318891.271536892,319111.88613245334,319332.50072801474,319553.1153235761,319773.7299191375,319994.34451469884,320214.95911026024,320435.5737058216,320656.188301383,320876.80289694434,321097.41749250575,321318.03208806715,321538.6466836285,321759.26127918984,321979.87587475125,322200.49047031265,322421.105065874,322641.7196614354,322862.33425699675,323082.94885255815,323303.5634481195,323524.1780436809,323744.79263924225,323965.40723480366,324186.021830365,324406.6364259264,324627.25102148775,324847.86561704916,325068.48021261056,325289.0948081719,325509.70940373326,325730.32399929466,325950.93859485607,326171.5531904174
Virginia,224811.20170793764,225226.88625336927,225642.5707988009,226058.25534423257,226473.9398896642,226889.62443509587,227305.3089805275,227720.99352595914,228136.67807139078,228552.36261682241,228968.04716225408,229383.73170768574,229799.41625311738,230215.100798549,230630.78534398065,231046.46988941228,231462.15443484395,231877.8389802756,232293.52352570725,232709.20807113888,233124.89261657052,233540.57716200216,233956.26170743382,234371.94625286545,234787.63079829712,235203.31534372875,235618.9998891604,236034.68443459203,236450.3689800237,236866.05352545533,237281.738070887,237697.42261631862,238113.10716175026,238528.7917071819,238944.47625261353,239360.1607980452,239775.84534347686,240191.5298889085,240607.21443434013,241022.89897977177,241438.5835252034,241854.26807063507,242269.95261606673,242685.63716149837,243101.32170693,243517.00625236164,243932.69079779327,244348.37534322494,244764.05988865657,245179.74443408824,245595.42897951987,246011.1135249515,246426.79807038314,246842.4826158148,247258.16716124644,247673.8517066781,248089.53625210974,248505.22079754138,248920.905342973,249336.58988840465,249752.2744338363,250167.95897926798,250583.6435246996,250999.32807013125,251415.01261556288,251830.69716099452,252246.38170642618,252662.06625185785,253077.75079728948,253493.43534272112,253909.11988815275,254324.8044335844,254740.48897901605,255156.1735244477,255571.85806987935,255987.542615311,256403.22716074262,256818.91170617426,257234.59625160592,257650.28079703756,258065.96534246922,258481.64988790086,258897.3344333325,259313.01897876413,259728.70352419576,260144.38806962743,260560.0726150591,260975.75716049073,261391.44170592236,261807.126251354,262222.81079678563,262638.49534221727,263054.17988764896,263469.8644330806,263885.54897851223,264301.23352394387,264716.9180693755,265132.6026148072,265548.28716023883,265963.97170567047,266379.6562511021,266795.34079653374,267211.0253419654,267626.709887397,268042.39443282865,268458.07897826034,268873.763523692,269289.4480691236,269705.13261455524,270120.8171599869,270536.5017054186,270952.1862508502,271367.87079628184,271783.5553417135,272199.2398871451,272614.92443257675,273030.6089780084,273446.2935234401,273861.9780688717,274277.66261430335,274693.347159735,275109.0317051666,275524.7162505983,275940.40079602995,276356.0853414616,276771.7698868932,277187.45443232486,277603.1389777565,278018.8235231881,278434.50806861976,278850.19261405146,279265.8771594831,279681.5617049147,280097.24625034636,280512.930795778,280928.6153412097,281344.2998866413,281759.98443207296
Washington,197736.0411164572,199328.70835579518,200921.37559513317,202514.04283447115,204106.71007380914,205699.37731314712,207292.0445524851,208884.7117918231,210477.37903116108,212070.04627049906,213662.71350983705,215255.38074917503,216848.04798851302,218440.715227851,220033.382467189,221626.04970652697,223218.71694586496,224811.38418520294,226404.05142454093,227996.7186638789,229589.3859032169,231182.05314255488,232774.72038189287,234367.38762123085,235960.05486056884,237552.72209990682,239145.3893392448,240738.0565785828,242330.72381792078,243923.39105725876,245516.05829659675,247108.72553593473,248701.39277527272,250294.0600146107,251886.7272539487,253479.39449328667,255072.06173262466,256664.72897196264,258257.39621130063,259850.0634506386,261442.7306899766,263035.3979293146,264628.06516865257,266220.73240799055,267813.39964732854,269406.0668866665,270998.7341260045,272591.4013653425,274184.0686046805,275776.73584401846,277369.40308335645,278962.07032269443,280554.7375620324,282147.4048013704,283740.0720407084,285332.7392800464,286925.40651938436,288518.07375872234,290110.7409980603,291703.4082373983,293296.0754767363,294888.7427160743,296481.40995541227,298074.07719475025,299666.74443408824,301259.4116734262,302852.0789127642,304444.7461521022,306037.4133914402,307630.08063077816,309222.74787011615,310815.41510945413,312408.0823487921,314000.7495881301,315593.4168274681,317186.08406680607,318778.75130614405,320371.41854548204,321964.08578482,323556.753024158,325149.420263496,326742.087502834,328334.75474217196,329927.42198150995,331520.08922084793,333112.7564601859,334705.4236995239,336298.0909388619,337890.7581781999,339483.42541753786,341076.09265687584,342668.7598962138,344261.4271355518,345854.0943748898,347446.7616142278,349039.42885356577,350632.09609290375,352224.76333224174,353817.4305715797,355410.0978109177,357002.7650502557,358595.4322895937,360188.09952893166,361780.76676826965,363373.43400760763,364966.1012469456,366558.7684862836,368151.4357256216,369744.1029649596,371336.77020429756,372929.43744363554,374522.1046829735,376114.7719223115,377707.4391616495,379300.1064009875,380892.77364032547,382485.44087966345,384078.10811900144,385670.7753583394,387263.4425976774,388856.1098370154,390448.7770763534,392041.44431569136,393634.11155502935,395226.77879436733,396819.4460337053,398412.1132730433,400004.7805123813,401597.4477517193,403190.11499105726,404782.78223039524,406375.4494697332,407968.1167090712,409560.7839484092,411153.4511877472,412746.11842708517,414338.78566642315,415931.45290576114
Massachusetts,289381.0170491473,290494.2107816712,291607.40451419505,292720.5982467189,293833.7919792428,294946.98571176664,296060.1794442905,297173.3731768144,298286.56690933823,299399.7606418621,300512.954374386,301626.1481069098,302739.34183943376,303852.5355719576,304965.7293044815,306078.92303700536,307192.1167695292,308305.31050205306,309418.50423457695,310531.6979671008,311644.8916996247,312758.08543214854,313871.2791646724,314984.4728971963,316097.66662972013,317210.860362244,318324.0540947679,319437.2478272917,320550.4415598156,321663.6352923395,322776.8290248633,323890.02275738725,325003.2164899111,326116.41022243496,327229.60395495885,328342.79768748267,329455.99142000655,330569.18515253044,331682.37888505426,332795.5726175782,333908.766350102,335021.9600826259,336135.1538151498,337248.3475476736,338361.5412801975,339474.7350127214,340587.9287452452,341701.1224777691,342814.316210293,343927.5099428168,345040.70367534074,346153.89740786457,347267.09114038845,348380.28487291234,349493.47860543616,350606.67233796004,351719.8660704839,352833.05980300775,353946.2535355317,355059.4472680555,356172.6410005794,357285.8347331033,358399.0284656271,359512.222198151,360625.4159306749,361738.6096631987,362851.80339572264,363964.99712824647,365078.1908607703,366191.38459329423,367304.57832581806,368417.7720583419,369530.9657908658,370644.15952338965,371757.3532559136,372870.5469884374,373983.74072096124,375096.9344534852,376210.128186009,377323.32191853283,378436.5156510568,379549.7093835806,380662.90311610454,381776.09684862837,382889.2905811522,384002.48431367613,385115.67804619996,386228.8717787238,387342.0655112477,388455.25924377155,389568.4529762954,390681.6467088193,391794.84044134314,392908.0341738671,394021.2279063909,395134.42163891473,396247.6153714387,397360.8091039625,398474.0028364863,399587.19656901027,400700.3903015341,401813.58403405803,402926.77776658186,404039.9714991057,405153.1652316296,406266.35896415345,407379.5526966773,408492.7464292012,409605.94016172504,410719.133894249,411832.3276267728,412945.52135929663,414058.7150918206,415171.9088243444,416285.1025568682,417398.29628939216,418511.490021916,419624.6837544398,420737.87748696376,421851.0712194876,422964.2649520115,424077.45868453535,425190.6524170592,426303.8461495831,427417.03988210694,428530.23361463076,429643.4273471547,430756.62107967853,431869.8148122025,432983.0085447263,434096.2022772501,435209.39600977406,436322.5897422979,437435.7834748217,438548.97720734566,439662.1709398695,440775.3646723933,441888.55840491725
Indiana,107994.48396604278,108294.28571428571,108594.08746252867,108893.8892107716,109193.69095901454,109493.49270725748,109793.29445550042,110093.09620374336,110392.89795198629,110692.69970022925,110992.50144847218,111292.30319671512,111592.10494495806,111891.906693201,112191.70844144395,112491.51018968687,112791.31193792983,113091.11368617276,113390.9154344157,113690.71718265864,113990.51893090158,114290.32067914453,114590.12242738745,114889.92417563041,115189.72592387334,115489.52767211628,115789.32942035922,116089.13116860217,116388.93291684511,116688.73466508804,116988.53641333099,117288.33816157392,117588.13990981686,117887.9416580598,118187.74340630275,118487.54515454569,118787.34690278862,119087.14865103157,119386.9503992745,119686.75214751744,119986.55389576039,120286.35564400333,120586.15739224627,120885.9591404892,121185.76088873215,121485.56263697508,121785.36438521802,122085.16613346097,122384.96788170391,122684.76962994685,122984.57137818978,123284.37312643272,123584.17487467566,123883.9766229186,124183.77837116155,124483.58011940449,124783.38186764743,125083.18361589036,125382.9853641333,125682.78711237625,125982.58886061919,126282.39060886213,126582.19235710507,126881.99410534801,127181.79585359094,127481.59760183388,127781.39935007683,128081.20109831977,128381.00284656271,128680.80459480565,128980.6063430486,129280.40809129152,129580.20983953447,129880.01158777741,130179.81333602035,130479.61508426329,130779.41683250623,131079.21858074918,131379.0203289921,131678.82207723503,131978.623825478,132278.42557372095,132578.22732196387,132878.0290702068,133177.83081844976,133477.6325666927,133777.43431493564,134077.23606317857,134377.0378114215,134676.83955966446,134976.6413079074,135276.44305615034,135576.24480439327,135876.0465526362,136175.84830087915,136475.6500491221,136775.45179736504,137075.25354560796,137375.05529385092,137674.85704209385,137974.6587903368,138274.46053857973,138574.26228682266,138874.06403506562,139173.86578330857,139473.6675315515,139773.46927979443,140073.27102803736,140373.0727762803,140672.87452452327,140972.6762727662,141272.47802100913,141572.27976925208,141872.081517495,142171.88326573797,142471.6850139809,142771.48676222382,143071.28851046678,143371.09025870974,143670.89200695266,143970.6937551956,144270.49550343852,144570.29725168148,144870.09899992443,145169.90074816736,145469.7024964103,145769.50424465325,146069.30599289617,146369.10774113913,146668.90948938206,146968.711237625,147268.51298586794,147568.3147341109,147868.11648235383,148167.91823059676,148467.71997883968,148767.52172708264,149067.3234753256
Arizona,128917.96031438143,130018.3676549865,131118.7749955916,132219.18233619668,133319.58967680176,134419.99701740686,135520.40435801193,136620.811698617,137721.2190392221,138821.62637982718,139922.03372043226,141022.44106103736,142122.84840164243,143223.2557422475,144323.6630828526,145424.07042345768,146524.47776406276,147624.88510466786,148725.29244527293,149825.699785878,150926.1071264831,152026.5144670882,153126.92180769326,154227.32914829836,155327.73648890344,156428.1438295085,157528.5511701136,158628.9585107187,159729.36585132376,160829.77319192886,161930.18053253394,163030.587873139,164130.9952137441,165231.4025543492,166331.80989495426,167432.21723555936,168532.62457616444,169633.0319167695,170733.43925737462,171833.8465979797,172934.25393858476,174034.66127918987,175135.06861979494,176235.4759604,177335.88330100512,178436.2906416102,179536.69798221526,180637.10532282037,181737.51266342544,182837.92000403051,183938.32734463562,185038.7346852407,186139.14202584577,187239.54936645087,188339.95670705594,189440.36404766102,190540.77138826612,191641.1787288712,192741.58606947627,193841.99341008134,194942.40075068644,196042.80809129152,197143.2154318966,198243.6227725017,199344.03011310677,200444.43745371184,201544.84479431694,202645.25213492202,203745.6594755271,204846.0668161322,205946.47415673727,207046.88149734237,208147.28883794742,209247.69617855252,210348.10351915762,211448.51085976267,212548.91820036777,213649.32554097287,214749.73288157792,215850.14022218302,216950.54756278812,218050.95490339317,219151.36224399827,220251.76958460337,221352.17692520842,222452.58426581352,223552.99160641863,224653.39894702367,225753.80628762877,226854.21362823388,227954.62096883892,229055.02830944402,230155.43565004913,231255.84299065417,232356.25033125927,233456.65767186438,234557.06501246942,235657.47235307453,236757.87969367963,237858.28703428467,238958.69437488978,240059.10171549488,241159.50905609992,242259.91639670503,243360.32373731013,244460.73107791517,245561.13841852028,246661.54575912538,247761.95309973042,248862.36044033553,249962.76778094063,251063.17512154568,252163.58246215078,253263.98980275588,254364.39714336093,255464.80448396603,256565.21182457113,257665.61916517618,258766.02650578128,259866.43384638638,260966.84118699143,262067.24852759653,263167.65586820163,264268.0632088067,265368.4705494118,266468.8778900169,267569.2852306219,268669.69257122703,269770.09991183213,270870.5072524372,271970.9145930423,273071.3219336474,274171.72927425243,275272.13661485753,276372.54395546264,277472.9512960677,278573.3586366728,279673.7659772779
Tennessee,123389.67319948613,123845.0835579515,124300.49391641688,124755.90427488225,125211.31463334763,125666.724991813,126122.13535027837,126577.54570874375,127032.95606720913,127488.36642567451,127943.77678413987,128399.18714260525,128854.59750107063,129310.00785953601,129765.41821800137,130220.82857646675,130676.23893493213,131131.6492933975,131587.0596518629,132042.47001032825,132497.88036879362,132953.290727259,133408.70108572437,133864.11144418974,134319.52180265513,134774.93216112052,135230.3425195859,135685.75287805125,136141.16323651664,136596.573594982,137051.98395344737,137507.39431191277,137962.80467037813,138418.2150288435,138873.6253873089,139329.03574577425,139784.4461042396,140239.856462705,140695.2668211704,141150.67717963574,141606.08753810113,142061.49789656652,142516.90825503189,142972.31861349725,143427.72897196264,143883.139330428,144338.54968889337,144793.96004735876,145249.37040582413,145704.7807642895,146160.19112275488,146615.60148122028,147071.0118396856,147526.422198151,147981.8325566164,148437.24291508176,148892.65327354713,149348.06363201252,149803.47399047788,150258.88434894325,150714.29470740864,151169.705065874,151625.11542433937,152080.52578280476,152535.93614127015,152991.3464997355,153446.75685820088,153902.16721666628,154357.57757513164,154812.987933597,155268.3982920624,155723.80865052776,156179.21900899312,156634.62936745852,157090.03972592388,157545.45008438925,158000.86044285464,158456.27080132003,158911.68115978537,159367.09151825076,159822.50187671615,160277.91223518152,160733.32259364688,161188.73295211227,161644.14331057764,162099.553669043,162554.9640275084,163010.37438597376,163465.78474443912,163921.19510290452,164376.6054613699,164832.01581983524,165287.42617830064,165742.83653676603,166198.2468952314,166653.65725369676,167109.06761216215,167564.47797062751,168019.88832909288,168475.29868755827,168930.70904602364,169386.119404489,169841.5297629544,170296.94012141976,170752.35047988512,171207.7608383505,171663.1711968159,172118.58155528127,172573.99191374663,173029.40227221203,173484.8126306774,173940.22298914276,174395.63334760815,174851.0437060735,175306.45406453888,175761.86442300427,176217.27478146963,176672.685139935,177128.0954984004,177583.50585686578,178038.91621533112,178494.3265737965,178949.7369322619,179405.14729072724,179860.55764919263,180315.96800765803,180771.37836612342,181226.78872458875,181682.19908305415,182137.60944151954,182593.01979998488,183048.43015845027,183503.84051691566,183959.250875381,184414.6612338464,184870.07159231178,185325.48195077712,185780.8923092425
Missouri,116888.21654533088,117193.62749326146,117499.03844119204,117804.4493891226,118109.8603370532,118415.27128498376,118720.68223291433,119026.09318084491,119331.50412877547,119636.91507670606,119942.32602463663,120247.7369725672,120553.14792049778,120858.55886842834,121163.96981635893,121469.3807642895,121774.79171222007,122080.20266015065,122385.61360808121,122691.0245560118,122996.43550394237,123301.84645187295,123607.25739980352,123912.66834773408,124218.07929566466,124523.49024359524,124828.90119152582,125134.3121394564,125439.72308738696,125745.13403531753,126050.54498324811,126355.95593117869,126661.36687910926,126966.77782703983,127272.1887749704,127577.59972290098,127883.01067083156,128188.42161876214,128493.8325666927,128799.24351462327,129104.65446255385,129410.06541048441,129715.476358415,130020.88730634557,130326.29825427615,130631.70920220672,130937.12015013729,131242.53109806788,131547.94204599844,131853.352993929,132158.7639418596,132464.17488979019,132769.58583772072,133074.9967856513,133380.4077335819,133685.81868151246,133991.22962944303,134296.64057737362,134602.05152530418,134907.46247323474,135212.87342116534,135518.28436909593,135823.69531702646,136129.10626495705,136434.51721288764,136739.9281608182,137045.33910874877,137350.75005667936,137656.16100460992,137961.5719525405,138266.98290047108,138572.39384840167,138877.8047963322,139183.2157442628,139488.6266921934,139794.03764012395,140099.4485880545,140404.8595359851,140710.27048391566,141015.68143184623,141321.09237977682,141626.50332770738,141931.91427563794,142237.32522356854,142542.73617149913,142848.1471194297,143153.55806736025,143458.96901529084,143764.3799632214,144069.79091115197,144375.20185908256,144680.61280701312,144986.0237549437,145291.43470287428,145596.84565080487,145902.25659873543,146207.667546666,146513.0784945966,146818.48944252715,147123.9003904577,147429.3113383883,147734.72228631887,148040.13323424943,148345.54418218002,148650.9551301106,148956.36607804114,149261.77702597174,149567.18797390233,149872.5989218329,150178.00986976345,150483.42081769404,150788.8317656246,151094.24271355517,151399.65366148576,151705.06460941635,152010.4755573469,152315.88650527748,152621.29745320807,152926.70840113863,153232.1193490692,153537.5302969998,153842.94124493035,154148.3521928609,154453.7631407915,154759.1740887221,155064.58503665263,155369.99598458322,155675.4069325138,155980.81788044437,156286.22882837494,156591.63977630553,156897.0507242361,157202.46167216665,157507.87262009725,157813.2835680278,158118.69451595837,158424.10546388896,158729.51641181955
Maryland,252873.14477668336,253337.23126684633,253801.3177570093,254265.4042471723,254729.4907373353,255193.5772274983,255657.66371766126,256121.75020782423,256585.83669798722,257049.92318815022,257514.0096783132,257978.09616847616,258442.18265863915,258906.26914880215,259370.35563896515,259834.44212912812,260298.5286192911,260762.61510945408,261226.70159961708,261690.78808978005,262154.874579943,262618.961070106,263083.047560269,263547.134050432,264011.220540595,264475.30703075795,264939.39352092094,265403.48001108394,265867.5665012469,266331.6529914099,266795.7394815729,267259.8259717359,267723.9124618989,268187.99895206187,268652.0854422248,269116.1719323878,269580.2584225508,270044.34491271374,270508.43140287674,270972.51789303974,271436.60438320274,271900.69087336573,272364.77736352873,272828.86385369167,273292.95034385467,273757.03683401766,274221.1233241806,274685.2098143436,275149.2963045066,275613.3827946696,276077.4692848326,276541.5557749956,277005.64226515853,277469.7287553215,277933.8152454845,278397.90173564747,278861.98822581046,279326.07471597346,279790.16120613646,280254.24769629946,280718.33418646245,281182.4206766254,281646.5071667884,282110.5936569514,282574.6801471143,283038.7666372773,283502.8531274403,283966.9396176033,284431.0261077663,284895.1125979293,285359.19908809225,285823.28557825525,286287.37206841825,286751.4585585812,287215.5450487442,287679.6315389072,288143.7180290702,288607.8045192332,289071.8910093962,289535.9774995591,290000.0639897221,290464.1504798851,290928.23697004805,291392.32346021105,291856.40995037404,292320.49644053704,292784.58293070004,293248.66942086304,293712.755911026,294176.842401189,294640.92889135197,295105.0153815149,295569.1018716779,296033.1883618409,296497.2748520039,296961.3613421669,297425.4478323299,297889.53432249284,298353.62081265583,298817.70730281883,299281.79379298177,299745.88028314477,300209.96677330777,300674.05326347076,301138.13975363376,301602.22624379676,302066.3127339597,302530.3992241227,302994.4857142857,303458.57220444863,303922.65869461163,304386.7451847746,304850.8316749376,305314.9181651006,305779.0046552636,306243.0911454266,306707.17763558956,307171.26412575255,307635.3506159155,308099.4371060785,308563.5235962415,309027.6100864045,309491.6965765675,309955.7830667305,310419.8695568935,310883.9560470564,311348.0425372194,311812.12902738235,312276.21551754535,312740.30200770835,313204.38849787135,313668.47498803434,314132.56147819734,314596.64796836034,315060.7344585233,315524.8209486863,315988.9074388492,316452.9939290122
Wisconsin,135961.04123233494,136318.93315363882,136676.8250749427,137034.71699624657,137392.60891755047,137750.50083885435,138108.39276015823,138466.2846814621,138824.17660276598,139182.06852406985,139539.96044537373,139897.8523666776,140255.74428798148,140613.63620928535,140971.52813058923,141329.4200518931,141687.31197319698,142045.20389450085,142403.09581580473,142760.9877371086,143118.87965841248,143476.77157971635,143834.66350102023,144192.5554223241,144550.44734362798,144908.33926493186,145266.23118623573,145624.1231075396,145982.01502884348,146339.9069501474,146697.79887145126,147055.69079275514,147413.582714059,147771.4746353629,148129.36655666676,148487.25847797064,148845.1503992745,149203.0423205784,149560.9342418823,149918.82616318617,150276.71808449004,150634.61000579392,150992.5019270978,151350.39384840167,151708.28576970554,152066.17769100942,152424.0696123133,152781.96153361717,153139.85345492105,153497.74537622492,153855.6372975288,154213.52921883267,154571.42114013655,154929.31306144042,155287.2049827443,155645.09690404817,156002.98882535205,156360.88074665592,156718.7726679598,157076.66458926367,157434.55651056755,157792.44843187142,158150.3403531753,158508.23227447917,158866.12419578305,159224.01611708693,159581.90803839083,159939.7999596947,160297.69188099858,160655.58380230246,161013.47572360633,161371.3676449102,161729.25956621408,162087.15148751796,162445.04340882183,162802.93533012574,163160.8272514296,163518.7191727335,163876.61109403736,164234.50301534124,164592.3949366451,164950.286857949,165308.17877925286,165666.07070055674,166023.9626218606,166381.8545431645,166739.74646446836,167097.63838577224,167455.53030707611,167813.42222838,168171.31414968387,168529.20607098774,168887.09799229162,169244.9899135955,169602.88183489937,169960.77375620324,170318.66567750712,170676.557598811,171034.44952011487,171392.34144141874,171750.23336272262,172108.1252840265,172466.0172053304,172823.90912663427,173181.80104793815,173539.69296924202,173897.5848905459,174255.47681184977,174613.36873315365,174971.26065445752,175329.1525757614,175687.0444970653,176044.93641836918,176402.82833967305,176760.72026097693,177118.6121822808,177476.50410358468,177834.39602488856,178192.28794619243,178550.1798674963,178908.07178880018,179265.96371010406,179623.85563140793,179981.7475527118,180339.63947401568,180697.53139531956,181055.42331662343,181413.3152379273,181771.20715923118,182129.09908053506,182486.99100183893,182844.8829231428,183202.77484444669,183560.66676575056,183918.55868705444,184276.4506083583,184634.3425296622,184992.23445096606
Minnesota,158361.53229211277,159143.82371967655,159926.11514724034,160708.40657480413,161490.69800236795,162272.98942993174,163055.28085749553,163837.57228505932,164619.86371262313,165402.15514018692,166184.4465677507,166966.7379953145,167749.02942287832,168531.3208504421,169313.6122780059,170095.90370556968,170878.1951331335,171660.4865606973,172442.77798826108,173225.06941582487,174007.36084338868,174789.65227095247,175571.94369851626,176354.23512608005,177136.52655364384,177918.81798120766,178701.10940877144,179483.40083633523,180265.69226389902,181047.98369146284,181830.27511902663,182612.56654659042,183394.8579741542,184177.14940171802,184959.4408292818,185741.7322568456,186524.0236844094,187306.3151119732,188088.606539537,188870.89796710078,189653.18939466457,190435.4808222284,191217.77224979218,192000.06367735597,192782.35510491976,193564.64653248357,194346.93796004736,195129.22938761115,195911.52081517494,196693.81224273876,197476.10367030255,198258.39509786633,199040.68652543012,199822.97795299394,200605.26938055773,201387.56080812152,202169.8522356853,202952.1436632491,203734.4350908129,204516.7265183767,205299.0179459405,206081.30937350428,206863.6008010681,207645.89222863188,208428.18365619567,209210.47508375946,209992.76651132328,210775.05793888707,211557.34936645086,212339.64079401465,213121.93222157846,213904.22364914225,214686.51507670604,215468.80650426983,216251.09793183365,217033.38935939744,217815.68078696122,218597.972214525,219380.26364208883,220162.55506965262,220944.8464972164,221727.1379247802,222509.429352344,223291.7207799078,224074.0122074716,224856.30363503538,225638.5950625992,226420.886490163,227203.17791772677,227985.46934529056,228767.76077285435,229550.05220041817,230332.34362798196,231114.63505554575,231896.92648310954,232679.21791067335,233461.50933823714,234243.80076580093,235026.09219336472,235808.38362092854,236590.67504849233,237372.9664760561,238155.2579036199,238937.54933118372,239719.8407587475,240502.1321863113,241284.4236138751,242066.7150414389,242849.0064690027,243631.29789656648,244413.58932413027,245195.8807516941,245978.17217925788,246760.46360682166,247542.75503438545,248325.04646194927,249107.33788951306,249889.62931707685,250671.92074464064,251454.21217220445,252236.50359976824,253018.79502733203,253801.08645489582,254583.3778824596,255365.66931002343,256147.96073758721,256930.252165151,257712.5435927148,258494.8350202786,259277.1264478424,260059.4178754062,260841.70930296998,261624.0007305338,262406.2921580976,263188.58358566137,263970.87501322513,264753.166440789,265535.45786835277
