Date,NA,0,1,2,3,4,5.0,6.0,7,8,9,10,11,12,13,14,15,16,17,18.0,19.0,20.0,21,22.0,23,24,25.0,26,27,28.0,29,30,31.0,32,33.0,34,35,36.0,37,38,39,40.0,41,42,43,44,45.0,46.0,47.0,48.0,49,50,51,52,53,54,55.0,56.0,57,58.0,59,60,61,62,63.0,64,65,66,67,68,69.0,70,71,72.0,73,74,75,76,77,78.0,79,80.0,81.0,82.0,83.0,84,85.0,86,87.0,88,89.0,90.0,91,92,93.0,94,95
2020-05-30,875.0,19.0,52.0,16.0,19.0,27.0,15.0,23.0,11.0,46.0,20.0,8.0,13.0,13.0,18.0,21.0,6.0,18.0,14.0,9.0,17.0,14.0,8.0,23.0,10.0,12.0,11.0,30.0,17.0,5.0,21.0,6.0,22.0,4.0,6.0,19.0,10.0,53.0,32.0,17.0,31.0,25.0,8.0,12.0,11.0,14.0,9.0,21.0,12.0,7.0,8.0,8.0,10.0,9.0,12.0,16.0,19.0,8.0,34.0,8.0,16.0,10.0,15.0,35.0,10.0,16.0,17.0,44.0,,43.0,4.0,69.0,34.0,8.0,20.0,49.0,13.0,12.0,22.0,15.0,11.0,9.0,9.0,8.0,56.0,11.0,9.0,24.0,18.0,7.0,31.0,27.0,20.0,18.0,13.0,12.0,9.0
2020-06-06,882.0,18.0,47.0,16.0,18.0,27.0,12.0,21.0,10.0,46.0,20.0,8.0,13.0,9.0,17.0,21.0,6.0,18.0,14.0,8.0,17.0,14.0,8.0,20.0,8.0,11.0,11.0,29.0,17.0,5.0,19.0,6.0,22.0,4.0,6.0,18.0,10.0,65.0,34.0,16.0,29.0,23.0,8.0,11.0,9.0,12.0,10.0,20.0,12.0,7.0,8.0,11.0,10.0,7.0,12.0,15.0,19.0,9.0,26.0,7.0,14.0,11.0,12.0,39.0,10.0,15.0,16.0,43.0,,42.0,4.0,69.0,27.0,8.0,,49.0,16.0,12.0,22.0,12.0,14.0,9.0,9.0,7.0,61.0,8.0,9.0,22.0,19.0,,28.0,23.0,21.0,18.0,12.0,12.0,10.0
2020-06-13,889.0,17.0,40.0,15.0,17.0,26.0,10.0,21.0,9.0,44.0,20.0,7.0,13.0,9.0,17.0,21.0,6.0,18.0,13.0,7.0,17.0,12.0,7.0,9.0,8.0,10.0,11.0,29.0,17.0,5.0,19.0,5.0,22.0,4.0,6.0,17.0,10.0,70.0,32.0,13.0,26.0,23.0,8.0,11.0,8.0,11.0,9.0,20.0,11.0,7.0,8.0,13.0,9.0,,12.0,14.0,20.0,7.0,20.0,7.0,11.0,10.0,10.0,32.0,10.0,14.0,15.0,41.0,,40.0,4.0,67.0,26.0,8.0,,45.0,21.0,12.0,20.0,9.0,14.0,8.0,9.0,7.0,55.0,7.0,7.0,18.0,21.0,,33.0,20.0,24.0,15.0,9.0,11.0,10.0
2020-06-20,896.0,17.0,,16.0,16.0,26.0,10.0,21.0,9.0,43.0,20.0,7.0,13.0,9.0,16.0,20.0,6.0,18.0,12.0,7.0,17.0,13.0,7.0,8.0,8.0,10.0,11.0,30.0,17.0,5.0,17.0,5.0,23.0,4.0,5.0,18.0,10.0,63.0,31.0,13.0,21.0,22.0,8.0,11.0,8.0,10.0,8.0,20.0,10.0,7.0,9.0,13.0,9.0,,11.0,13.0,18.0,7.0,20.0,7.0,9.0,10.0,9.0,26.0,10.0,14.0,15.0,30.0,,37.0,4.0,74.0,25.0,7.0,,41.0,18.0,11.0,19.0,8.0,13.0,7.0,8.0,7.0,52.0,8.0,6.0,16.0,20.0,,32.0,20.0,26.0,13.0,7.0,12.0,11.0
2020-06-27,903.0,16.0,,15.0,15.0,26.0,10.0,21.0,8.0,39.0,19.0,7.0,13.0,9.0,15.0,19.0,6.0,17.0,11.0,7.0,16.0,13.0,7.0,8.0,8.0,9.0,10.0,31.0,16.0,4.0,15.0,5.0,22.0,4.0,5.0,20.0,9.0,58.0,30.0,14.0,25.0,21.0,7.0,10.0,6.0,8.0,7.0,19.0,9.0,7.0,10.0,13.0,8.0,,10.0,11.0,15.0,7.0,18.0,7.0,9.0,10.0,9.0,24.0,10.0,13.0,13.0,33.0,,32.0,4.0,62.0,20.0,6.0,,38.0,19.0,10.0,18.0,7.0,12.0,7.0,7.0,7.0,47.0,8.0,6.0,16.0,20.0,,33.0,19.0,,11.0,7.0,10.0,11.0
2020-07-04,910.0,15.0,,15.0,15.0,25.0,10.0,21.0,7.0,35.0,19.0,7.0,13.0,8.0,14.0,18.0,6.0,17.0,11.0,7.0,14.0,12.0,6.0,8.0,7.0,8.0,10.0,30.0,14.0,4.0,14.0,5.0,23.0,4.0,5.0,20.0,8.0,48.0,30.0,14.0,27.0,19.0,6.0,9.0,6.0,9.0,6.0,18.0,8.0,6.0,10.0,10.0,8.0,,9.0,11.0,13.0,7.0,18.0,6.0,10.0,13.0,8.0,21.0,9.0,13.0,14.0,33.0,,27.0,5.0,56.0,27.0,6.0,,33.0,20.0,10.0,17.0,8.0,14.0,7.0,6.0,8.0,41.0,7.0,6.0,15.0,19.0,,33.0,20.0,,10.0,6.0,8.0,12.0
2020-07-11,917.0,15.0,,15.0,15.0,25.0,10.0,20.0,7.0,36.0,17.0,9.0,13.0,9.0,14.0,17.0,6.0,18.0,10.0,7.0,14.0,12.0,7.0,8.0,7.0,8.0,10.0,30.0,14.0,4.0,14.0,5.0,22.0,4.0,5.0,20.0,8.0,39.0,32.0,14.0,25.0,18.0,6.0,9.0,6.0,9.0,6.0,17.0,9.0,6.0,10.0,9.0,9.0,,8.0,11.0,12.0,7.0,17.0,6.0,10.0,13.0,7.0,22.0,9.0,13.0,13.0,26.0,,26.0,5.0,62.0,31.0,6.0,,30.0,17.0,10.0,19.0,9.0,15.0,7.0,6.0,8.0,57.0,8.0,5.0,19.0,19.0,,32.0,19.0,,10.0,7.0,11.0,12.0
2020-07-18,924.0,15.0,,14.0,14.0,24.0,10.0,19.0,7.0,33.0,17.0,9.0,12.0,9.0,13.0,15.0,6.0,18.0,9.0,7.0,12.0,12.0,7.0,8.0,7.0,7.0,9.0,29.0,13.0,4.0,15.0,5.0,22.0,4.0,5.0,19.0,8.0,42.0,34.0,14.0,26.0,16.0,5.0,9.0,7.0,9.0,6.0,17.0,9.0,5.0,9.0,9.0,8.0,,7.0,11.0,11.0,7.0,16.0,6.0,11.0,14.0,8.0,18.0,8.0,13.0,13.0,28.0,,27.0,5.0,56.0,28.0,6.0,,29.0,18.0,9.0,20.0,10.0,17.0,7.0,6.0,8.0,55.0,7.0,6.0,17.0,17.0,,29.0,20.0,,9.0,8.0,10.0,11.0
2020-07-25,931.0,14.0,,14.0,14.0,24.0,9.0,18.0,7.0,32.0,16.0,8.0,12.0,9.0,12.0,14.0,6.0,18.0,9.0,7.0,11.0,11.0,7.0,8.0,6.0,7.0,8.0,26.0,12.0,4.0,15.0,5.0,20.0,4.0,4.0,16.0,8.0,38.0,35.0,12.0,26.0,15.0,6.0,9.0,6.0,9.0,6.0,17.0,9.0,5.0,8.0,8.0,8.0,,6.0,12.0,10.0,7.0,16.0,5.0,10.0,15.0,7.0,17.0,7.0,12.0,14.0,26.0,,27.0,4.0,54.0,28.0,6.0,,26.0,18.0,8.0,20.0,10.0,17.0,6.0,6.0,8.0,53.0,6.0,6.0,17.0,17.0,7.0,28.0,18.0,,10.0,7.0,10.0,12.0
2020-08-01,938.0,14.0,,13.0,14.0,24.0,9.0,17.0,7.0,32.0,16.0,8.0,12.0,9.0,11.0,12.0,6.0,18.0,8.0,7.0,11.0,10.0,7.0,8.0,6.0,7.0,8.0,26.0,13.0,4.0,17.0,5.0,19.0,4.0,5.0,14.0,9.0,32.0,37.0,12.0,24.0,15.0,6.0,9.0,6.0,8.0,6.0,17.0,10.0,5.0,9.0,7.0,9.0,6.0,6.0,12.0,10.0,7.0,16.0,5.0,9.0,12.0,8.0,17.0,7.0,10.0,12.0,24.0,,28.0,4.0,56.0,19.0,6.0,,24.0,15.0,8.0,19.0,10.0,14.0,6.0,7.0,7.0,50.0,6.0,6.0,21.0,15.0,6.0,23.0,17.0,,9.0,8.0,9.0,12.0
2020-08-08,945.0,13.0,,13.0,14.0,24.0,9.0,16.0,6.0,30.0,16.0,7.0,11.0,8.0,10.0,11.0,6.0,17.0,8.0,6.0,9.0,10.0,6.0,8.0,6.0,6.0,8.0,25.0,12.0,4.0,15.0,4.0,17.0,4.0,4.0,14.0,9.0,31.0,37.0,11.0,28.0,14.0,6.0,10.0,6.0,8.0,6.0,17.0,10.0,4.0,9.0,6.0,8.0,5.0,6.0,12.0,8.0,7.0,15.0,5.0,9.0,12.0,7.0,14.0,7.0,9.0,12.0,22.0,,26.0,4.0,49.0,18.0,5.0,,21.0,9.0,7.0,16.0,8.0,11.0,5.0,7.0,7.0,32.0,5.0,7.0,19.0,12.0,6.0,20.0,17.0,,9.0,8.0,6.0,12.0
2020-08-15,952.0,13.0,28.0,13.0,13.0,24.0,8.0,16.0,6.0,29.0,15.0,7.0,11.0,8.0,10.0,10.0,6.0,16.0,8.0,7.0,9.0,9.0,6.0,8.0,6.0,6.0,7.0,25.0,12.0,4.0,15.0,4.0,15.0,4.0,4.0,15.0,8.0,23.0,35.0,11.0,28.0,13.0,6.0,9.0,5.0,8.0,5.0,16.0,10.0,5.0,8.0,6.0,8.0,5.0,5.0,12.0,8.0,7.0,17.0,5.0,9.0,11.0,7.0,16.0,7.0,9.0,11.0,21.0,,26.0,4.0,47.0,17.0,5.0,12.0,19.0,10.0,7.0,17.0,8.0,15.0,5.0,7.0,7.0,31.0,5.0,6.0,22.0,12.0,6.0,20.0,16.0,14.0,9.0,7.0,5.0,12.0
2020-08-22,959.0,13.0,28.0,13.0,13.0,23.0,9.0,16.0,6.0,28.0,15.0,7.0,12.0,8.0,9.0,10.0,6.0,16.0,8.0,7.0,8.0,9.0,6.0,8.0,6.0,6.0,7.0,25.0,11.0,4.0,15.0,4.0,14.0,4.0,4.0,15.0,7.0,25.0,36.0,10.0,25.0,13.0,6.0,10.0,6.0,8.0,5.0,13.0,10.0,5.0,8.0,6.0,8.0,5.0,5.0,11.0,9.0,7.0,17.0,5.0,10.0,11.0,7.0,15.0,7.0,10.0,10.0,21.0,,28.0,4.0,47.0,18.0,5.0,14.0,18.0,10.0,7.0,16.0,9.0,15.0,5.0,7.0,7.0,29.0,5.0,6.0,23.0,11.0,5.0,18.0,16.0,15.0,10.0,7.0,6.0,11.0
2020-08-29,966.0,13.0,29.0,13.0,13.0,23.0,9.0,16.0,6.0,28.0,14.0,7.0,12.0,8.0,9.0,11.0,6.0,16.0,8.0,6.0,8.0,9.0,6.0,8.0,6.0,6.0,7.0,26.0,11.0,4.0,15.0,4.0,13.0,4.0,4.0,15.0,7.0,25.0,37.0,9.0,27.0,13.0,6.0,10.0,6.0,7.0,6.0,12.0,9.0,5.0,8.0,6.0,8.0,5.0,5.0,11.0,8.0,7.0,17.0,5.0,10.0,11.0,7.0,13.0,6.0,10.0,10.0,25.0,,25.0,4.0,40.0,19.0,5.0,14.0,18.0,13.0,7.0,17.0,9.0,14.0,5.0,6.0,8.0,27.0,5.0,6.0,24.0,11.0,5.0,17.0,17.0,17.0,11.0,7.0,6.0,11.0
2020-09-05,973.0,13.0,31.0,12.0,12.0,23.0,9.0,16.0,6.0,27.0,14.0,7.0,12.0,8.0,9.0,11.0,6.0,16.0,8.0,6.0,8.0,10.0,6.0,8.0,6.0,6.0,7.0,27.0,11.0,4.0,19.0,4.0,13.0,4.0,4.0,15.0,8.0,33.0,36.0,11.0,25.0,14.0,8.0,10.0,6.0,9.0,5.0,15.0,9.0,5.0,8.0,6.0,9.0,5.0,6.0,10.0,8.0,7.0,19.0,5.0,10.0,18.0,8.0,15.0,6.0,10.0,11.0,29.0,,24.0,5.0,36.0,22.0,5.0,17.0,18.0,17.0,7.0,16.0,10.0,21.0,5.0,6.0,7.0,26.0,5.0,6.0,24.0,11.0,5.0,18.0,18.0,16.0,10.0,6.0,6.0,10.0
2020-09-12,980.0,13.0,32.0,12.0,13.0,23.0,9.0,17.0,7.0,26.0,14.0,8.0,12.0,8.0,9.0,10.0,6.0,17.0,8.0,6.0,8.0,11.0,6.0,8.0,6.0,6.0,7.0,27.0,11.0,4.0,18.0,4.0,14.0,4.0,5.0,14.0,8.0,33.0,36.0,12.0,25.0,14.0,8.0,10.0,6.0,10.0,6.0,15.0,10.0,5.0,8.0,6.0,10.0,6.0,5.0,10.0,8.0,7.0,18.0,5.0,10.0,17.0,9.0,16.0,6.0,9.0,11.0,27.0,,24.0,5.0,29.0,23.0,6.0,17.0,17.0,18.0,7.0,13.0,10.0,21.0,5.0,7.0,7.0,24.0,5.0,6.0,27.0,10.0,5.0,17.0,18.0,19.0,11.0,7.0,7.0,11.0
2020-09-19,987.0,14.0,32.0,12.0,13.0,23.0,9.0,17.0,7.0,26.0,14.0,8.0,12.0,8.0,9.0,11.0,6.0,17.0,8.0,6.0,8.0,12.0,6.0,9.0,6.0,6.0,7.0,27.0,12.0,4.0,18.0,5.0,15.0,4.0,5.0,14.0,8.0,32.0,34.0,13.0,30.0,14.0,7.0,10.0,5.0,10.0,6.0,17.0,10.0,5.0,8.0,6.0,10.0,6.0,5.0,11.0,8.0,7.0,19.0,5.0,10.0,16.0,9.0,17.0,6.0,8.0,10.0,24.0,,23.0,5.0,27.0,19.0,5.0,15.0,19.0,22.0,7.0,12.0,10.0,25.0,6.0,8.0,7.0,27.0,6.0,6.0,30.0,10.0,6.0,16.0,19.0,18.0,9.0,6.0,7.0,12.0
2020-09-26,994.0,13.0,31.0,12.0,13.0,23.0,8.0,16.0,7.0,26.0,14.0,8.0,11.0,9.0,9.0,11.0,6.0,17.0,9.0,6.0,7.0,12.0,6.0,10.0,7.0,6.0,6.0,26.0,11.0,4.0,17.0,5.0,15.0,4.0,4.0,14.0,8.0,30.0,34.0,13.0,31.0,13.0,7.0,9.0,6.0,9.0,5.0,18.0,10.0,5.0,7.0,6.0,10.0,6.0,5.0,11.0,8.0,7.0,17.0,5.0,9.0,15.0,9.0,18.0,7.0,9.0,10.0,20.0,,25.0,5.0,28.0,19.0,6.0,16.0,18.0,20.0,7.0,11.0,9.0,30.0,6.0,7.0,7.0,28.0,6.0,6.0,29.0,10.0,6.0,16.0,20.0,15.0,9.0,6.0,6.0,13.0
2020-10-03,1001.0,13.0,29.0,12.0,13.0,23.0,11.0,17.0,10.0,25.0,14.0,8.0,11.0,10.0,9.0,11.0,6.0,17.0,8.0,6.0,7.0,13.0,6.0,10.0,7.0,6.0,7.0,25.0,11.0,4.0,14.0,5.0,16.0,4.0,5.0,14.0,7.0,26.0,36.0,10.0,35.0,11.0,5.0,9.0,6.0,8.0,5.0,13.0,11.0,5.0,8.0,5.0,10.0,6.0,5.0,11.0,9.0,7.0,16.0,5.0,9.0,8.0,7.0,15.0,7.0,9.0,9.0,15.0,,24.0,5.0,26.0,14.0,6.0,12.0,18.0,19.0,7.0,10.0,7.0,30.0,5.0,7.0,8.0,28.0,10.0,6.0,31.0,9.0,5.0,13.0,20.0,18.0,9.0,11.0,6.0,14.0
2020-10-10,1008.0,13.0,29.0,12.0,12.0,22.0,11.0,15.0,10.0,26.0,14.0,7.0,11.0,10.0,9.0,11.0,6.0,17.0,9.0,6.0,7.0,12.0,6.0,10.0,6.0,6.0,7.0,25.0,11.0,4.0,13.0,5.0,16.0,5.0,5.0,14.0,7.0,25.0,35.0,10.0,37.0,11.0,5.0,9.0,6.0,8.0,5.0,13.0,11.0,5.0,7.0,5.0,10.0,6.0,5.0,10.0,9.0,7.0,16.0,5.0,9.0,8.0,7.0,13.0,6.0,9.0,9.0,16.0,,23.0,5.0,24.0,12.0,5.0,11.0,17.0,18.0,7.0,11.0,7.0,29.0,5.0,8.0,8.0,27.0,10.0,7.0,24.0,10.0,5.0,12.0,20.0,14.0,8.0,11.0,6.0,13.0
2020-10-17,1015.0,12.0,28.0,12.0,12.0,22.0,12.0,15.0,10.0,24.0,14.0,8.0,11.0,9.0,9.0,10.0,6.0,17.0,9.0,6.0,7.0,11.0,6.0,10.0,7.0,6.0,7.0,24.0,11.0,4.0,14.0,5.0,15.0,5.0,5.0,14.0,6.0,25.0,36.0,10.0,40.0,10.0,5.0,8.0,6.0,8.0,5.0,11.0,11.0,5.0,7.0,6.0,10.0,6.0,5.0,9.0,10.0,7.0,18.0,5.0,10.0,7.0,8.0,10.0,6.0,9.0,9.0,16.0,,22.0,5.0,26.0,13.0,6.0,12.0,15.0,12.0,7.0,11.0,8.0,28.0,5.0,7.0,9.0,24.0,9.0,7.0,22.0,10.0,5.0,13.0,19.0,13.0,8.0,11.0,6.0,14.0
2020-10-24,1022.0,12.0,28.0,12.0,13.0,22.0,12.0,15.0,10.0,24.0,14.0,8.0,12.0,9.0,9.0,10.0,7.0,17.0,8.0,6.0,8.0,11.0,6.0,10.0,7.0,6.0,7.0,25.0,11.0,4.0,14.0,5.0,16.0,5.0,5.0,14.0,6.0,25.0,34.0,11.0,40.0,8.0,6.0,8.0,6.0,9.0,5.0,11.0,12.0,5.0,8.0,6.0,10.0,6.0,5.0,8.0,9.0,7.0,19.0,6.0,11.0,7.0,8.0,9.0,5.0,8.0,9.0,15.0,,20.0,5.0,24.0,11.0,5.0,12.0,15.0,11.0,8.0,10.0,7.0,28.0,6.0,8.0,9.0,20.0,10.0,6.0,21.0,10.0,5.0,14.0,18.0,14.0,8.0,11.0,6.0,11.0
2020-10-31,1029.0,12.0,29.0,12.0,13.0,22.0,9.0,13.0,7.0,23.0,14.0,8.0,14.0,9.0,9.0,11.0,7.0,18.0,9.0,7.0,8.0,8.0,6.0,11.0,7.0,6.0,7.0,25.0,11.0,4.0,14.0,5.0,17.0,5.0,5.0,15.0,6.0,22.0,31.0,13.0,39.0,9.0,6.0,8.0,6.0,10.0,5.0,11.0,12.0,5.0,8.0,6.0,10.0,7.0,6.0,9.0,9.0,8.0,18.0,6.0,12.0,7.0,9.0,9.0,5.0,8.0,8.0,14.0,,19.0,6.0,24.0,11.0,5.0,13.0,16.0,10.0,8.0,12.0,8.0,26.0,6.0,9.0,9.0,20.0,,6.0,24.0,10.0,5.0,15.0,18.0,11.0,9.0,6.0,5.0,11.0
2020-11-07,1036.0,12.0,30.0,12.0,14.0,22.0,9.0,14.0,7.0,22.0,14.0,8.0,14.0,10.0,9.0,12.0,7.0,18.0,9.0,7.0,9.0,7.0,6.0,12.0,7.0,6.0,7.0,25.0,12.0,5.0,15.0,5.0,17.0,5.0,6.0,15.0,6.0,22.0,34.0,14.0,42.0,9.0,6.0,9.0,6.0,10.0,5.0,11.0,12.0,5.0,8.0,6.0,11.0,7.0,6.0,9.0,9.0,8.0,18.0,6.0,12.0,7.0,10.0,9.0,5.0,9.0,9.0,12.0,24.0,18.0,5.0,23.0,18.0,6.0,15.0,15.0,9.0,8.0,13.0,8.0,25.0,6.0,8.0,9.0,19.0,,6.0,28.0,10.0,5.0,17.0,19.0,11.0,9.0,6.0,5.0,12.0
2020-11-14,1043.0,13.0,31.0,13.0,14.0,23.0,10.0,14.0,7.0,23.0,14.0,9.0,14.0,10.0,10.0,13.0,7.0,19.0,9.0,8.0,9.0,8.0,6.0,13.0,7.0,6.0,7.0,26.0,11.0,5.0,15.0,6.0,19.0,5.0,6.0,16.0,7.0,23.0,34.0,14.0,40.0,9.0,6.0,10.0,7.0,10.0,5.0,11.0,12.0,5.0,9.0,6.0,11.0,7.0,7.0,10.0,9.0,8.0,15.0,6.0,14.0,8.0,9.0,11.0,6.0,9.0,8.0,12.0,9.0,16.0,6.0,22.0,17.0,6.0,16.0,15.0,9.0,8.0,13.0,10.0,28.0,6.0,8.0,9.0,20.0,,7.0,30.0,9.0,4.0,16.0,20.0,11.0,9.0,6.0,5.0,13.0
2020-11-21,1050.0,13.0,32.0,13.0,15.0,23.0,10.0,14.0,7.0,25.0,14.0,9.0,14.0,11.0,10.0,13.0,6.0,20.0,9.0,8.0,9.0,8.0,6.0,14.0,7.0,6.0,7.0,25.0,12.0,5.0,16.0,6.0,20.0,5.0,6.0,16.0,6.0,22.0,33.0,14.0,40.0,10.0,6.0,10.0,8.0,10.0,5.0,11.0,12.0,5.0,8.0,6.0,11.0,7.0,7.0,11.0,10.0,8.0,17.0,6.0,15.0,9.0,11.0,12.0,7.0,10.0,9.0,14.0,9.0,17.0,6.0,22.0,22.0,6.0,17.0,15.0,8.0,8.0,14.0,12.0,29.0,6.0,8.0,9.0,21.0,,8.0,31.0,9.0,4.0,15.0,20.0,10.0,10.0,6.0,5.0,14.0
2020-11-28,1057.0,13.0,33.0,13.0,15.0,23.0,10.0,14.0,7.0,25.0,13.0,9.0,13.0,11.0,11.0,13.0,6.0,21.0,9.0,8.0,9.0,9.0,6.0,13.0,7.0,6.0,7.0,26.0,12.0,5.0,17.0,6.0,20.0,5.0,6.0,16.0,6.0,23.0,36.0,14.0,43.0,10.0,6.0,10.0,8.0,9.0,6.0,11.0,12.0,5.0,8.0,7.0,11.0,7.0,7.0,11.0,10.0,9.0,18.0,6.0,16.0,9.0,11.0,13.0,7.0,11.0,9.0,14.0,8.0,18.0,6.0,22.0,23.0,5.0,18.0,15.0,8.0,8.0,14.0,13.0,26.0,6.0,8.0,9.0,21.0,,9.0,31.0,9.0,4.0,14.0,22.0,12.0,10.0,6.0,5.0,12.0
2020-12-05,1064.0,15.0,35.0,14.0,18.0,23.0,12.0,15.0,8.0,27.0,14.0,12.0,14.0,12.0,12.0,15.0,7.0,23.0,10.0,11.0,10.0,9.0,7.0,14.0,8.0,6.0,8.0,26.0,13.0,7.0,20.0,6.0,22.0,6.0,7.0,21.0,7.0,23.0,34.0,17.0,42.0,10.0,7.0,10.0,9.0,11.0,6.0,12.0,12.0,6.0,10.0,7.0,12.0,8.0,8.0,12.0,10.0,10.0,19.0,7.0,18.0,9.0,12.0,13.0,9.0,12.0,9.0,16.0,9.0,20.0,7.0,24.0,23.0,6.0,17.0,16.0,10.0,8.0,14.0,14.0,28.0,7.0,11.0,12.0,21.0,,10.0,33.0,11.0,5.0,13.0,25.0,13.0,11.0,6.0,8.0,11.0
2020-12-12,1071.0,15.0,37.0,14.0,20.0,23.0,12.0,15.0,8.0,29.0,15.0,12.0,14.0,13.0,12.0,16.0,7.0,23.0,9.0,10.0,10.0,10.0,7.0,15.0,8.0,7.0,8.0,27.0,14.0,7.0,21.0,6.0,21.0,6.0,7.0,24.0,7.0,23.0,36.0,19.0,44.0,11.0,6.0,10.0,8.0,11.0,6.0,14.0,13.0,6.0,10.0,8.0,13.0,7.0,7.0,15.0,9.0,10.0,22.0,7.0,20.0,8.0,13.0,12.0,9.0,12.0,10.0,18.0,9.0,23.0,7.0,29.0,23.0,5.0,17.0,17.0,11.0,7.0,14.0,14.0,25.0,7.0,13.0,12.0,21.0,,10.0,36.0,12.0,6.0,13.0,28.0,14.0,12.0,7.0,9.0,8.0
2020-12-19,1078.0,15.0,39.0,14.0,22.0,23.0,12.0,15.0,8.0,29.0,14.0,13.0,15.0,13.0,12.0,16.0,7.0,23.0,9.0,11.0,9.0,10.0,6.0,17.0,8.0,7.0,8.0,27.0,14.0,8.0,24.0,6.0,21.0,6.0,7.0,26.0,7.0,23.0,38.0,19.0,45.0,10.0,7.0,10.0,8.0,12.0,7.0,15.0,14.0,7.0,10.0,7.0,13.0,7.0,7.0,16.0,9.0,10.0,20.0,7.0,18.0,7.0,12.0,12.0,9.0,12.0,10.0,17.0,10.0,23.0,8.0,30.0,19.0,6.0,20.0,16.0,13.0,7.0,13.0,13.0,22.0,6.0,13.0,12.0,21.0,,12.0,37.0,12.0,6.0,13.0,31.0,16.0,12.0,7.0,9.0,10.0
2020-12-26,1085.0,16.0,41.0,14.0,23.0,23.0,12.0,15.0,8.0,32.0,14.0,14.0,15.0,13.0,11.0,16.0,7.0,22.0,9.0,11.0,9.0,10.0,6.0,18.0,8.0,7.0,8.0,28.0,14.0,8.0,26.0,6.0,21.0,5.0,8.0,26.0,7.0,22.0,38.0,20.0,42.0,10.0,7.0,11.0,9.0,13.0,7.0,15.0,13.0,7.0,10.0,7.0,14.0,7.0,7.0,16.0,9.0,11.0,21.0,6.0,20.0,7.0,12.0,11.0,9.0,11.0,10.0,19.0,10.0,22.0,8.0,37.0,17.0,6.0,24.0,17.0,14.0,7.0,12.0,13.0,23.0,7.0,13.0,11.0,22.0,,13.0,36.0,14.0,6.0,15.0,36.0,16.0,12.0,8.0,9.0,14.0
2021-01-02,1092.0,16.0,44.0,14.0,24.0,24.0,13.0,15.0,8.0,33.0,15.0,15.0,15.0,13.0,12.0,17.0,8.0,22.0,9.0,11.0,10.0,10.0,6.0,20.0,8.0,7.0,9.0,28.0,15.0,8.0,28.0,8.0,20.0,6.0,8.0,25.0,9.0,23.0,40.0,22.0,42.0,10.0,6.0,12.0,11.0,15.0,7.0,15.0,14.0,7.0,10.0,7.0,13.0,8.0,7.0,16.0,10.0,14.0,26.0,6.0,19.0,10.0,16.0,12.0,9.0,11.0,10.0,17.0,10.0,22.0,8.0,41.0,12.0,7.0,30.0,18.0,13.0,7.0,14.0,17.0,24.0,7.0,17.0,12.0,25.0,,13.0,39.0,14.0,5.0,15.0,37.0,21.0,10.0,10.0,8.0,18.0
2021-01-09,1099.0,16.22217635,46.88024072,14.10845366,24.81923942,24.76348574,14.0,17.0,8.02018665,34.45839313,15.80084777,15.53588403,14.9905855,13.20385526,13.05680258,17.16710393,8.56520153,21.78721689,9.16957902,13.0,12.0,11.0,6.35268882,25.0,8.16509287,7.1795522,9.0,28.47386833,15.55399046,8.0,29.64341193,8.68968845,21.0,6.18597798,9.0,24.10353464,10.19652629,24.0,40.6895997,23.23505536,42.0,11.0,5.4931357,14.0,12.41886401,18.0,7.0,14.0,17.0,7.0,10.13076348,7.4772016,12.87818732,9.0,7.12931554,15.96605631,12.0,15.0,29.0,8.0,19.0605553,10.79732415,20.0,13.67552132,10.0,10.95180926,10.45639718,20.0,11.0,22.0,9.0,42.0,14.0,7.0,32.89877451,19.12807968,13.33814066,7.17998533,15.60436363,23.0,24.77141513,8.0,20.0,13.0,25.0,,15.0,38.86597565,14.0,4.64967398,18.0,40.0,23.06573961,12.0,12.0,8.22453803,24.0
2021-01-16,1106.0,16.52049103,49.80258166,14.30007963,25.48014875,25.61649842,16.0,19.0,8.03715856,35.32177821,16.60489384,15.69818328,14.97601392,13.53443706,13.96964972,17.21086669,8.85480528,21.74851616,9.38647791,14.0,13.0,12.0,6.85916358,28.0,8.39009716,7.4598891,9.0,29.10398658,15.9924009,9.0,31.0705548,9.59742942,24.0,6.53014913,8.0,23.32529534,11.1797608,29.0,41.55477681,24.33347921,44.0,12.0,4.85601808,14.0,13.70583802,25.0,7.0,15.0,22.0,7.0,10.30036297,7.98628672,12.70095316,10.0,7.26487696,15.91948532,12.0,14.0,36.0,7.0,19.00186346,11.59840888,26.0,15.84499649,17.0,11.09656111,11.00337124,29.0,11.0,24.0,9.0,48.0,18.0,7.0,35.31621288,20.22085494,13.35121465,7.39431024,17.44091895,31.0,25.40709979,8.0,28.0,13.0,30.0,,13.0,39.30300356,19.0,4.62200952,26.0,42.0,24.70115808,14.0,14.0,8.27630007,34.0
